REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2031,0.02246219976
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2032,0.022510899879999997
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2033,0.0225596
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2034,0.02260830012
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2035,0.02265700024
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2036,0.022678799849999997
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2037,0.02270069991
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2038,0.02272250001
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2039,0.02286060014
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2040,0.022766100209999997
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2041,0.0227627001
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2042,0.02275939995
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2043,0.022755999840000003
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2044,0.02275260022
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2045,0.02274920011
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2046,0.0227262
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2047,0.022703099929999998
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2048,0.022731199959999997
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2049,0.02268249984
GLOBAL,S1D1,LNDAGRFJIC04,CRPCON,2050,0.02263380021
GLOBAL,S1D1,LNDAGRFJIC04,CRPSGC,2041,1.8122399900000001
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2021,0.05389369986
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2022,0.05412859998
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2023,0.0543636002
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2024,0.05459850032
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2025,0.05483340044
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2026,0.05501039999
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2027,0.05518740045
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2028,0.0553644
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2029,0.05554130036
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2030,0.055718299910000005
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2031,0.05583939998
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2032,0.05596050005
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2033,0.056081600120000005
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2034,0.056202700189999996
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2035,0.056323700160000004
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2036,0.05637799986
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2037,0.056432200370000005
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2038,0.056486399970000004
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2039,0.056829800300000004
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2040,0.05659490018
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2041,0.05658649997
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2042,0.05657809976
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2043,0.05656979965
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2044,0.05656140035
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2045,0.056553000140000004
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2046,0.05649560007
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2047,0.0564382
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2048,0.056508099830000005
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2049,0.05638699976
GLOBAL,S1D1,LNDAGRFJIC04,CRPYAM,2050,0.05626599979
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2021,0.09948577498
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2022,0.09991940685
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2023,0.10035314872000001
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2024,0.10078678059
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2025,0.10122041245999999
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2026,0.10154714592
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2027,0.10187388038
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2028,0.10220061384
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2029,0.10252723921000001
GLOBAL,S1D1,LNDAGRFJIC04,WTREVTFJI,2030,0.10285397267
