REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S2D2,MINLNDTOT,1,2040,1.9048241
GLOBAL,S2D2,MINLNDTOT,1,2041,1.9045404
GLOBAL,S2D2,MINLNDTOT,1,2042,1.904257
GLOBAL,S2D2,MINLNDTOT,1,2043,1.9039736
GLOBAL,S2D2,MINLNDTOT,1,2044,1.9036991
GLOBAL,S2D2,MINLNDTOT,1,2045,1.9034154
GLOBAL,S2D2,MINLNDTOT,1,2046,1.9014821
GLOBAL,S2D2,MINLNDTOT,1,2047,1.8995487
GLOBAL,S2D2,MINLNDTOT,1,2048,1.9019028
GLOBAL,S2D2,MINLNDTOT,1,2049,1.8978255
GLOBAL,S2D2,MINLNDTOT,1,2050,1.8937574
GLOBAL,S2D2,MINPRCFJI,1,2021,69.65792
GLOBAL,S2D2,MINPRCFJI,1,2022,3.9109838
GLOBAL,S2D2,MINPRCFJI,1,2023,4.8776337
GLOBAL,S2D2,MINPRCFJI,1,2024,4.8987027
GLOBAL,S2D2,MINPRCFJI,1,2025,4.9197714
GLOBAL,S2D2,MINPRCFJI,1,2026,4.9356559
GLOBAL,S2D2,MINPRCFJI,1,2027,4.95154
GLOBAL,S2D2,MINPRCFJI,1,2028,4.9660628
GLOBAL,S2D2,MINPRCFJI,1,2029,4.9774892
GLOBAL,S2D2,MINPRCFJI,1,2030,4.988916
GLOBAL,S2D2,MINPRCFJI,1,2031,4.9967176
GLOBAL,S2D2,MINPRCFJI,1,2032,5.0045367
GLOBAL,S2D2,MINPRCFJI,1,2033,5.0317756
GLOBAL,S2D2,MINPRCFJI,1,2034,5.0201747
GLOBAL,S2D2,MINPRCFJI,1,2035,5.0279762
GLOBAL,S2D2,MINPRCFJI,1,2036,169.81952
GLOBAL,S2D2,MINPRCFJI,1,2037,5.0349881
GLOBAL,S2D2,MINPRCFJI,1,2038,5.0384938
GLOBAL,S2D2,MINPRCFJI,1,2039,5.0725991
GLOBAL,S2D2,MINPRCFJI,1,2040,5.0454882
GLOBAL,S2D2,MINPRCFJI,1,2041,5.0770766
GLOBAL,S2D2,MINPRCFJI,1,2042,5.0444007
GLOBAL,S2D2,MINPRCFJI,1,2043,5.0438573
GLOBAL,S2D2,MINPRCFJI,1,2044,5.0433308
GLOBAL,S2D2,MINPRCFJI,1,2045,5.0427867
GLOBAL,S2D2,MINPRCFJI,1,2046,5.0689238
GLOBAL,S2D2,MINPRCFJI,1,2047,5.0637698
GLOBAL,S2D2,MINPRCFJI,1,2048,5.0430937
GLOBAL,S2D2,MINPRCFJI,1,2049,5.0591762
GLOBAL,S2D2,MINPRCFJI,1,2050,5.0483316
GLOBAL,S2D2,LNDCONHRTOT,1,2021,0.044243878
GLOBAL,S2D2,LNDCONHRTOT,1,2022,0.044436735
GLOBAL,S2D2,LNDCONHRTOT,1,2023,0.044629592
GLOBAL,S2D2,LNDCONHRTOT,1,2024,0.044822449
GLOBAL,S2D2,LNDCONHRTOT,1,2025,0.045015306
GLOBAL,S2D2,LNDCONHRTOT,1,2026,0.045160612
GLOBAL,S2D2,LNDCONHRTOT,1,2027,0.045305918
GLOBAL,S2D2,LNDCONHRTOT,1,2028,0.045451224
GLOBAL,S2D2,LNDCONHRTOT,1,2029,0.045596531
GLOBAL,S2D2,LNDCONHRTOT,1,2030,0.045741837
GLOBAL,S2D2,LNDCONHRTOT,1,2031,0.045841224
GLOBAL,S2D2,LNDCONHRTOT,1,2032,0.045940612
GLOBAL,S2D2,LNDCONHRTOT,1,2033,0.04604
GLOBAL,S2D2,LNDCONHRTOT,1,2034,0.046139388
GLOBAL,S2D2,LNDCONHRTOT,1,2035,0.046238776
GLOBAL,S2D2,LNDCONHRTOT,1,2036,0.046283265
GLOBAL,S2D2,LNDCONHRTOT,1,2037,0.046327959
GLOBAL,S2D2,LNDCONHRTOT,1,2038,0.046372449
GLOBAL,S2D2,LNDCONHRTOT,1,2039,0.046654286
GLOBAL,S2D2,LNDCONHRTOT,1,2040,0.046461429
GLOBAL,S2D2,LNDCONHRTOT,1,2041,0.04645449
GLOBAL,S2D2,LNDCONHRTOT,1,2042,0.046447755
GLOBAL,S2D2,LNDCONHRTOT,1,2043,0.046440816
GLOBAL,S2D2,LNDCONHRTOT,1,2044,0.046433878
GLOBAL,S2D2,LNDCONHRTOT,1,2045,0.046426939
GLOBAL,S2D2,LNDCONHRTOT,1,2046,0.04638
GLOBAL,S2D2,LNDCONHRTOT,1,2047,0.046332857
GLOBAL,S2D2,LNDCONHRTOT,1,2048,0.046390204
GLOBAL,S2D2,LNDCONHRTOT,1,2049,0.046290816
GLOBAL,S2D2,LNDCONHRTOT,1,2050,0.046191429
GLOBAL,S2D2,LNDCASHRTOT,1,2021,0.073357143
GLOBAL,S2D2,LNDCASHRTOT,1,2022,0.073676939
GLOBAL,S2D2,LNDCASHRTOT,1,2023,0.073996633
GLOBAL,S2D2,LNDCASHRTOT,1,2024,0.074316429
GLOBAL,S2D2,LNDCASHRTOT,1,2025,0.074636224
GLOBAL,S2D2,LNDCASHRTOT,1,2026,0.074877143
GLOBAL,S2D2,LNDCASHRTOT,1,2027,0.075118061
GLOBAL,S2D2,LNDCASHRTOT,1,2028,0.075358878
GLOBAL,S2D2,LNDCASHRTOT,1,2029,0.075599796
GLOBAL,S2D2,LNDCASHRTOT,1,2030,0.075840714
GLOBAL,S2D2,LNDCASHRTOT,1,2031,0.07600551
GLOBAL,S2D2,LNDCASHRTOT,1,2032,0.076170408
GLOBAL,S2D2,LNDCASHRTOT,1,2033,0.076335204
GLOBAL,S2D2,LNDCASHRTOT,1,2034,0.0765
GLOBAL,S2D2,LNDCASHRTOT,1,2035,0.076664796
GLOBAL,S2D2,LNDCASHRTOT,1,2036,0.076738571
GLOBAL,S2D2,LNDCASHRTOT,1,2037,0.076812449
GLOBAL,S2D2,LNDCASHRTOT,1,2038,0.076886224
GLOBAL,S2D2,LNDCASHRTOT,1,2039,0.077353673
GLOBAL,S2D2,LNDCASHRTOT,1,2040,0.077033878
GLOBAL,S2D2,LNDCASHRTOT,1,2041,0.077022449
GLOBAL,S2D2,LNDCASHRTOT,1,2042,0.07701102
GLOBAL,S2D2,LNDCASHRTOT,1,2043,0.076999694
GLOBAL,S2D2,LNDCASHRTOT,1,2044,0.076988265
GLOBAL,S2D2,LNDCASHRTOT,1,2045,0.076976837
GLOBAL,S2D2,LNDCASHRTOT,1,2046,0.076898673
GLOBAL,S2D2,LNDCASHRTOT,1,2047,0.076820612
GLOBAL,S2D2,LNDCASHRTOT,1,2048,0.076915816
GLOBAL,S2D2,LNDCASHRTOT,1,2049,0.07675102
GLOBAL,S2D2,LNDCASHRTOT,1,2050,0.076586224
GLOBAL,S2D2,LNDYAMHRTOT,1,2021,0.059223846
GLOBAL,S2D2,LNDYAMHRTOT,1,2022,0.059481978
GLOBAL,S2D2,LNDYAMHRTOT,1,2023,0.05974022
GLOBAL,S2D2,LNDYAMHRTOT,1,2024,0.059998352
GLOBAL,S2D2,LNDYAMHRTOT,1,2025,0.060256484
GLOBAL,S2D2,LNDYAMHRTOT,1,2026,0.060450989
GLOBAL,S2D2,LNDYAMHRTOT,1,2027,0.060645495
GLOBAL,S2D2,LNDYAMHRTOT,1,2028,0.06084
GLOBAL,S2D2,LNDYAMHRTOT,1,2029,0.061034396
GLOBAL,S2D2,LNDYAMHRTOT,1,2030,0.061228901
GLOBAL,S2D2,LNDYAMHRTOT,1,2031,0.061361978
GLOBAL,S2D2,LNDYAMHRTOT,1,2032,0.061495055
GLOBAL,S2D2,LNDYAMHRTOT,1,2033,0.061628132
GLOBAL,S2D2,LNDYAMHRTOT,1,2034,0.061761209
GLOBAL,S2D2,LNDYAMHRTOT,1,2035,0.061894176
GLOBAL,S2D2,LNDYAMHRTOT,1,2036,0.061953846
GLOBAL,S2D2,LNDYAMHRTOT,1,2037,0.062013407
GLOBAL,S2D2,LNDYAMHRTOT,1,2038,0.062072967
GLOBAL,S2D2,LNDYAMHRTOT,1,2039,0.06245033
GLOBAL,S2D2,LNDYAMHRTOT,1,2040,0.062192198
GLOBAL,S2D2,LNDYAMHRTOT,1,2041,0.062182967
GLOBAL,S2D2,LNDYAMHRTOT,1,2042,0.062173736
GLOBAL,S2D2,LNDYAMHRTOT,1,2043,0.062164615
GLOBAL,S2D2,LNDYAMHRTOT,1,2044,0.062155385
GLOBAL,S2D2,LNDYAMHRTOT,1,2045,0.062146154
GLOBAL,S2D2,LNDYAMHRTOT,1,2046,0.062083077
GLOBAL,S2D2,LNDYAMHRTOT,1,2047,0.06202
GLOBAL,S2D2,LNDYAMHRTOT,1,2048,0.062096813
GLOBAL,S2D2,LNDYAMHRTOT,1,2049,0.061963736
GLOBAL,S2D2,LNDYAMHRTOT,1,2050,0.061830769
GLOBAL,S2D2,LNDSGCHRTOT,1,2021,1.5690909
GLOBAL,S2D2,LNDSGCHRTOT,1,2022,1.5759273
GLOBAL,S2D2,LNDSGCHRTOT,1,2023,1.5827727
GLOBAL,S2D2,LNDSGCHRTOT,1,2024,1.5896091
GLOBAL,S2D2,LNDSGCHRTOT,1,2025,1.5964455
GLOBAL,S2D2,LNDSGCHRTOT,1,2026,1.6016
GLOBAL,S2D2,LNDSGCHRTOT,1,2027,1.6067545
GLOBAL,S2D2,LNDSGCHRTOT,1,2028,1.6119091
GLOBAL,S2D2,LNDSGCHRTOT,1,2029,1.6170636
GLOBAL,S2D2,LNDSGCHRTOT,1,2030,1.6222182
GLOBAL,S2D2,LNDSGCHRTOT,1,2031,1.6257364
GLOBAL,S2D2,LNDSGCHRTOT,1,2032,1.6292636
GLOBAL,S2D2,LNDSGCHRTOT,1,2033,1.6327909
GLOBAL,S2D2,LNDSGCHRTOT,1,2034,1.6363182
GLOBAL,S2D2,LNDSGCHRTOT,1,2035,1.6398364
GLOBAL,S2D2,LNDSGCHRTOT,1,2036,1.6414182
GLOBAL,S2D2,LNDSGCHRTOT,1,2037,1.643
GLOBAL,S2D2,LNDSGCHRTOT,1,2038,1.6445818
GLOBAL,S2D2,LNDSGCHRTOT,1,2039,1.6545727
GLOBAL,S2D2,LNDSGCHRTOT,1,2040,1.6477364
GLOBAL,S2D2,LNDSGCHRTOT,1,2041,1.6474909
GLOBAL,S2D2,LNDSGCHRTOT,1,2042,1.6472455
GLOBAL,S2D2,LNDSGCHRTOT,1,2043,1.647
GLOBAL,S2D2,LNDSGCHRTOT,1,2044,1.6467636
GLOBAL,S2D2,LNDSGCHRTOT,1,2045,1.6465182
GLOBAL,S2D2,LNDSGCHRTOT,1,2046,1.6448455
GLOBAL,S2D2,LNDSGCHRTOT,1,2047,1.6431727
GLOBAL,S2D2,LNDSGCHRTOT,1,2048,1.6452091
GLOBAL,S2D2,LNDSGCHRTOT,1,2049,1.6416818
GLOBAL,S2D2,LNDSGCHRTOT,1,2050,1.6381636
GLOBAL,S2D2,LNDOTHHRTOT,1,2021,0.067992391
GLOBAL,S2D2,LNDOTHHRTOT,1,2022,0.068288696
GLOBAL,S2D2,LNDOTHHRTOT,1,2023,0.068585109
GLOBAL,S2D2,LNDOTHHRTOT,1,2024,0.068881522
GLOBAL,S2D2,LNDOTHHRTOT,1,2025,0.069177826
GLOBAL,S2D2,LNDOTHHRTOT,1,2026,0.069401196
GLOBAL,S2D2,LNDOTHHRTOT,1,2027,0.069624457
GLOBAL,S2D2,LNDOTHHRTOT,1,2028,0.069847717
GLOBAL,S2D2,LNDOTHHRTOT,1,2029,0.070070978
GLOBAL,S2D2,LNDOTHHRTOT,1,2030,0.070294348
GLOBAL,S2D2,LNDOTHHRTOT,1,2031,0.070447065
GLOBAL,S2D2,LNDOTHHRTOT,1,2032,0.070599783
GLOBAL,S2D2,LNDOTHHRTOT,1,2033,0.070752609
GLOBAL,S2D2,LNDOTHHRTOT,1,2034,0.070905326
GLOBAL,S2D2,LNDOTHHRTOT,1,2035,0.071058152
GLOBAL,S2D2,LNDOTHHRTOT,1,2036,0.071126522
GLOBAL,S2D2,LNDOTHHRTOT,1,2037,0.071194891
GLOBAL,S2D2,LNDOTHHRTOT,1,2038,0.07126337
GLOBAL,S2D2,LNDOTHHRTOT,1,2039,0.071696522
GLOBAL,S2D2,LNDOTHHRTOT,1,2040,0.071400217
GLOBAL,S2D2,LNDOTHHRTOT,1,2041,0.071389565
GLOBAL,S2D2,LNDOTHHRTOT,1,2042,0.071379022
GLOBAL,S2D2,LNDOTHHRTOT,1,2043,0.071368478
GLOBAL,S2D2,LNDOTHHRTOT,1,2044,0.071357935
GLOBAL,S2D2,LNDOTHHRTOT,1,2045,0.071347283
GLOBAL,S2D2,LNDOTHHRTOT,1,2046,0.071274891
GLOBAL,S2D2,LNDOTHHRTOT,1,2047,0.0712025
GLOBAL,S2D2,LNDOTHHRTOT,1,2048,0.07129087
GLOBAL,S2D2,LNDOTHHRTOT,1,2049,0.071138152
GLOBAL,S2D2,LNDOTHHRTOT,1,2050,0.070985326
GLOBAL,S2D2,LNDAGRFJIC01,20,2021,0.067992391
GLOBAL,S2D2,LNDAGRFJIC01,11,2021,0.073357143
GLOBAL,S2D2,LNDAGRFJIC01,20,2022,0.068288696
GLOBAL,S2D2,LNDAGRFJIC01,11,2022,0.073676939
GLOBAL,S2D2,LNDAGRFJIC01,15,2023,1.5827727
GLOBAL,S2D2,LNDAGRFJIC01,20,2023,0.068585109
GLOBAL,S2D2,LNDAGRFJIC01,11,2023,0.073996633
GLOBAL,S2D2,LNDAGRFJIC01,15,2024,1.5896091
GLOBAL,S2D2,LNDAGRFJIC01,20,2024,0.068881522
GLOBAL,S2D2,LNDAGRFJIC01,11,2024,0.074316429
GLOBAL,S2D2,LNDAGRFJIC01,15,2025,1.5964455
GLOBAL,S2D2,LNDAGRFJIC01,20,2025,0.069177826
GLOBAL,S2D2,LNDAGRFJIC01,11,2025,0.074636224
GLOBAL,S2D2,LNDAGRFJIC01,15,2026,1.6016
GLOBAL,S2D2,LNDAGRFJIC01,20,2026,0.069401196
GLOBAL,S2D2,LNDAGRFJIC01,11,2026,0.074877143
GLOBAL,S2D2,LNDAGRFJIC01,15,2027,1.6067545
GLOBAL,S2D2,LNDAGRFJIC01,20,2027,0.069624457
GLOBAL,S2D2,LNDAGRFJIC01,11,2027,0.075118061
GLOBAL,S2D2,LNDAGRFJIC01,15,2028,1.6051035
GLOBAL,S2D2,LNDAGRFJIC01,20,2028,0.069847717
GLOBAL,S2D2,LNDAGRFJIC01,11,2028,0.075358878
GLOBAL,S2D2,LNDAGRFJIC01,15,2029,1.5879704
GLOBAL,S2D2,LNDAGRFJIC01,20,2029,0.070070978
GLOBAL,S2D2,LNDAGRFJIC01,11,2029,0.075599796
GLOBAL,S2D2,LNDAGRFJIC01,15,2030,1.5708368
GLOBAL,S2D2,LNDAGRFJIC01,20,2030,0.070294348
GLOBAL,S2D2,LNDAGRFJIC01,11,2030,0.075840714
GLOBAL,S2D2,LNDAGRFJIC01,15,2031,1.55914
GLOBAL,S2D2,LNDAGRFJIC01,20,2031,0.070447065
GLOBAL,S2D2,LNDAGRFJIC01,11,2031,0.07600551
GLOBAL,S2D2,LNDAGRFJIC01,15,2032,1.5474158
GLOBAL,S2D2,LNDAGRFJIC01,20,2032,0.070599783
GLOBAL,S2D2,LNDAGRFJIC01,11,2032,0.076170408
GLOBAL,S2D2,LNDAGRFJIC01,15,2033,1.6327909
GLOBAL,S2D2,LNDAGRFJIC01,20,2033,0.070752609
GLOBAL,S2D2,LNDAGRFJIC01,11,2033,0.076335204
GLOBAL,S2D2,LNDAGRFJIC01,15,2034,1.5239679
GLOBAL,S2D2,LNDAGRFJIC01,20,2034,0.070905326
GLOBAL,S2D2,LNDAGRFJIC01,11,2034,0.0765
GLOBAL,S2D2,LNDAGRFJIC01,15,2035,1.5122707
GLOBAL,S2D2,LNDAGRFJIC01,20,2035,0.071058152
GLOBAL,S2D2,LNDAGRFJIC01,11,2035,0.076664796
GLOBAL,S2D2,LNDAGRFJIC01,15,2036,1.5070141
GLOBAL,S2D2,LNDAGRFJIC01,20,2036,0.071126522
GLOBAL,S2D2,LNDAGRFJIC01,11,2036,0.076738571
GLOBAL,S2D2,LNDAGRFJIC01,15,2037,1.5017571
GLOBAL,S2D2,LNDAGRFJIC01,20,2037,0.071194891
GLOBAL,S2D2,LNDAGRFJIC01,11,2037,0.076812449
GLOBAL,S2D2,LNDAGRFJIC01,15,2038,1.4965001
GLOBAL,S2D2,LNDAGRFJIC01,20,2038,0.07126337
GLOBAL,S2D2,LNDAGRFJIC01,11,2038,0.076886224
GLOBAL,S2D2,LNDAGRFJIC01,15,2039,1.5230603
GLOBAL,S2D2,LNDAGRFJIC01,20,2039,0.071696522
GLOBAL,S2D2,LNDAGRFJIC01,11,2039,0.077353673
GLOBAL,S2D2,LNDAGRFJIC01,15,2040,1.486013
GLOBAL,S2D2,LNDAGRFJIC01,20,2040,0.071400217
GLOBAL,S2D2,LNDAGRFJIC01,11,2040,0.077033878
GLOBAL,S2D2,LNDAGRFJIC01,15,2041,1.6474909
GLOBAL,S2D2,LNDAGRFJIC01,20,2041,0.071389565
GLOBAL,S2D2,LNDAGRFJIC01,11,2041,0.077022449
GLOBAL,S2D2,LNDAGRFJIC01,15,2042,1.4876441
GLOBAL,S2D2,LNDAGRFJIC01,20,2042,0.071379022
GLOBAL,S2D2,LNDAGRFJIC01,11,2042,0.07701102
GLOBAL,S2D2,LNDAGRFJIC01,15,2043,1.4884591
GLOBAL,S2D2,LNDAGRFJIC01,20,2043,0.071368478
GLOBAL,S2D2,LNDAGRFJIC01,11,2043,0.076999694
GLOBAL,S2D2,LNDAGRFJIC01,15,2044,1.4892474
GLOBAL,S2D2,LNDAGRFJIC01,20,2044,0.071357935
GLOBAL,S2D2,LNDAGRFJIC01,11,2044,0.076988265
GLOBAL,S2D2,LNDAGRFJIC01,15,2045,1.4900632
GLOBAL,S2D2,LNDAGRFJIC01,20,2045,0.071347283
GLOBAL,S2D2,LNDAGRFJIC01,11,2045,0.076976837
GLOBAL,S2D2,LNDAGRFJIC01,15,2046,1.6448455
GLOBAL,S2D2,LNDAGRFJIC01,20,2046,0.071274891
GLOBAL,S2D2,LNDAGRFJIC01,11,2046,0.076898673
GLOBAL,S2D2,LNDAGRFJIC01,15,2047,1.6431727
GLOBAL,S2D2,LNDAGRFJIC01,20,2047,0.0712025
GLOBAL,S2D2,LNDAGRFJIC01,11,2047,0.076820612
GLOBAL,S2D2,LNDAGRFJIC01,15,2048,1.5104508
GLOBAL,S2D2,LNDAGRFJIC01,20,2048,0.07129087
GLOBAL,S2D2,LNDAGRFJIC01,11,2048,0.076915816
GLOBAL,S2D2,LNDAGRFJIC01,15,2049,1.6416818
GLOBAL,S2D2,LNDAGRFJIC01,20,2049,0.071138152
GLOBAL,S2D2,LNDAGRFJIC01,11,2049,0.07675102
GLOBAL,S2D2,LNDAGRFJIC01,15,2050,1.5178337
GLOBAL,S2D2,LNDAGRFJIC01,20,2050,0.070985326
GLOBAL,S2D2,LNDAGRFJIC01,11,2050,0.076586224
GLOBAL,S2D2,LNDAGRFJIC02,15,2028,0.0068055766
GLOBAL,S2D2,LNDAGRFJIC02,15,2029,0.029093259
GLOBAL,S2D2,LNDAGRFJIC02,15,2030,0.051381372
GLOBAL,S2D2,LNDAGRFJIC02,15,2031,0.066596347
GLOBAL,S2D2,LNDAGRFJIC02,15,2032,0.081847787
GLOBAL,S2D2,LNDAGRFJIC02,15,2034,0.11235029
GLOBAL,S2D2,LNDAGRFJIC02,15,2035,0.1275657
GLOBAL,S2D2,LNDAGRFJIC02,15,2036,0.13440411
GLOBAL,S2D2,LNDAGRFJIC02,15,2037,0.14124292
GLOBAL,S2D2,LNDAGRFJIC02,15,2038,0.14808176
GLOBAL,S2D2,LNDAGRFJIC02,15,2039,0.13151241
GLOBAL,S2D2,LNDAGRFJIC02,15,2040,0.16172336
GLOBAL,S2D2,LNDAGRFJIC02,15,2042,0.15960134
GLOBAL,S2D2,LNDAGRFJIC02,15,2043,0.15854094
GLOBAL,S2D2,LNDAGRFJIC02,15,2044,0.15751621
GLOBAL,S2D2,LNDAGRFJIC02,15,2045,0.15645498
GLOBAL,S2D2,LNDAGRFJIC02,15,2048,0.13475826
GLOBAL,S2D2,LNDAGRFJIC03,15,2050,0.12032998
GLOBAL,S2D2,LNDAGRFJIC04,15,2021,1.5690909
GLOBAL,S2D2,LNDAGRFJIC04,8,2021,0.044243878
GLOBAL,S2D2,LNDAGRFJIC04,14,2021,0.059223846
GLOBAL,S2D2,LNDAGRFJIC04,15,2022,1.5759273
GLOBAL,S2D2,LNDAGRFJIC04,8,2022,0.044436735
GLOBAL,S2D2,LNDAGRFJIC04,14,2022,0.059481978
GLOBAL,S2D2,LNDAGRFJIC04,8,2023,0.044629592
GLOBAL,S2D2,LNDAGRFJIC04,14,2023,0.05974022
GLOBAL,S2D2,LNDAGRFJIC04,8,2024,0.044822449
GLOBAL,S2D2,LNDAGRFJIC04,14,2024,0.059998352
GLOBAL,S2D2,LNDAGRFJIC04,8,2025,0.045015306
GLOBAL,S2D2,LNDAGRFJIC04,14,2025,0.060256484
GLOBAL,S2D2,LNDAGRFJIC04,8,2026,0.045160612
GLOBAL,S2D2,LNDAGRFJIC04,14,2026,0.060450989
GLOBAL,S2D2,LNDAGRFJIC04,8,2027,0.045305918
GLOBAL,S2D2,LNDAGRFJIC04,14,2027,0.060645495
GLOBAL,S2D2,LNDAGRFJIC04,8,2028,0.045451224
GLOBAL,S2D2,LNDAGRFJIC04,14,2028,0.06084
GLOBAL,S2D2,LNDAGRFJIC04,8,2029,0.045596531
GLOBAL,S2D2,LNDAGRFJIC04,14,2029,0.061034396
GLOBAL,S2D2,LNDAGRFJIC04,8,2030,0.045741837
GLOBAL,S2D2,LNDAGRFJIC04,14,2030,0.061228901
GLOBAL,S2D2,LNDAGRFJIC04,8,2031,0.045841224
GLOBAL,S2D2,LNDAGRFJIC04,14,2031,0.061361978
GLOBAL,S2D2,LNDAGRFJIC04,8,2032,0.045940612
GLOBAL,S2D2,LNDAGRFJIC04,14,2032,0.061495055
GLOBAL,S2D2,LNDAGRFJIC04,8,2033,0.04604
GLOBAL,S2D2,LNDAGRFJIC04,14,2033,0.061628132
GLOBAL,S2D2,LNDAGRFJIC04,8,2034,0.046139388
GLOBAL,S2D2,LNDAGRFJIC04,14,2034,0.061761209
GLOBAL,S2D2,LNDAGRFJIC04,8,2035,0.046238776
GLOBAL,S2D2,LNDAGRFJIC04,14,2035,0.061894176
GLOBAL,S2D2,LNDAGRFJIC04,8,2036,0.046283265
GLOBAL,S2D2,LNDAGRFJIC04,14,2036,0.061953846
GLOBAL,S2D2,LNDAGRFJIC04,8,2037,0.046327959
GLOBAL,S2D2,LNDAGRFJIC04,14,2037,0.062013407
GLOBAL,S2D2,LNDAGRFJIC04,8,2038,0.046372449
GLOBAL,S2D2,LNDAGRFJIC04,14,2038,0.062072967
GLOBAL,S2D2,LNDAGRFJIC04,8,2039,0.046654286
GLOBAL,S2D2,LNDAGRFJIC04,14,2039,0.06245033
GLOBAL,S2D2,LNDAGRFJIC04,8,2040,0.046461429
GLOBAL,S2D2,LNDAGRFJIC04,14,2040,0.062192198
GLOBAL,S2D2,LNDAGRFJIC04,8,2041,0.04645449
GLOBAL,S2D2,LNDAGRFJIC04,14,2041,0.062182967
GLOBAL,S2D2,LNDAGRFJIC04,8,2042,0.046447755
GLOBAL,S2D2,LNDAGRFJIC04,14,2042,0.062173736
GLOBAL,S2D2,LNDAGRFJIC04,8,2043,0.046440816
GLOBAL,S2D2,LNDAGRFJIC04,14,2043,0.062164615
GLOBAL,S2D2,LNDAGRFJIC04,8,2044,0.046433878
GLOBAL,S2D2,LNDAGRFJIC04,14,2044,0.062155385
GLOBAL,S2D2,LNDAGRFJIC04,8,2045,0.046426939
GLOBAL,S2D2,LNDAGRFJIC04,14,2045,0.062146154
GLOBAL,S2D2,LNDAGRFJIC04,8,2046,0.04638
GLOBAL,S2D2,LNDAGRFJIC04,14,2046,0.062083077
GLOBAL,S2D2,LNDAGRFJIC04,8,2047,0.046332857
GLOBAL,S2D2,LNDAGRFJIC04,14,2047,0.06202
GLOBAL,S2D2,LNDAGRFJIC04,8,2048,0.046390204
GLOBAL,S2D2,LNDAGRFJIC04,14,2048,0.062096813
GLOBAL,S2D2,LNDAGRFJIC04,8,2049,0.046290816
GLOBAL,S2D2,LNDAGRFJIC04,14,2049,0.061963736
GLOBAL,S2D2,LNDAGRFJIC04,8,2050,0.046191429
GLOBAL,S2D2,LNDAGRFJIC04,14,2050,0.061830769
GLOBAL,S2D2,LNDFORTOT,1,2021,24.357001
GLOBAL,S2D2,LNDFORTOT,1,2036,64.955889
GLOBAL,S2D1,PWRBIOFJIXX01,1,2021,0.036619788
GLOBAL,S2D1,PWRBIOFJIXX01,1,2029,0.83884461
GLOBAL,S2D1,PWRBIOFJIXX01,1,2031,0.32551009
GLOBAL,S2D1,PWRBIOFJIXX01,1,2036,0.013481964
GLOBAL,S2D1,PWRBIOFJIXX01,1,2038,0.32886523
GLOBAL,S2D1,PWRBIOFJIXX01,1,2042,0.74253095
GLOBAL,S2D1,PWRBIOFJIXX01,1,2043,0.75038227
GLOBAL,S2D1,PWRBIOFJIXX01,1,2044,0.8133187
GLOBAL,S2D1,PWRBIOFJIXX01,1,2045,0.56464794
GLOBAL,S2D1,PWRBIOFJIXX01,1,2046,0.66263494
GLOBAL,S2D1,PWRBIOFJIXX01,1,2047,0.81000289
GLOBAL,S2D1,PWRBIOFJIXX01,1,2048,0.89245069
GLOBAL,S2D1,PWRBIOFJIXX01,1,2049,0.48685793
GLOBAL,S2D1,PWRBIOFJIXX01,1,2050,1.3200423
GLOBAL,S2D1,PWRHYDFJIXX01,1,2021,3.2854746
GLOBAL,S2D1,PWRHYDFJIXX01,1,2022,3.401428
GLOBAL,S2D1,PWRHYDFJIXX01,1,2023,3.4708449
GLOBAL,S2D1,PWRHYDFJIXX01,1,2024,3.5501785
GLOBAL,S2D1,PWRHYDFJIXX01,1,2025,3.6195954
GLOBAL,S2D1,PWRHYDFJIXX01,1,2026,3.7683459
GLOBAL,S2D1,PWRHYDFJIXX01,1,2027,3.9170964
GLOBAL,S2D1,PWRHYDFJIXX01,1,2028,4.0658469
GLOBAL,S2D1,PWRHYDFJIXX01,1,2029,3.3757528
GLOBAL,S2D1,PWRHYDFJIXX01,1,2030,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2031,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2032,3.0738801
GLOBAL,S2D1,PWRHYDFJIXX01,1,2033,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2034,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2035,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2036,3.042002
GLOBAL,S2D1,PWRHYDFJIXX01,1,2037,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2038,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2039,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2040,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2041,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2042,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2043,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2044,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2045,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2046,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2047,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2048,4.196505
GLOBAL,S2D1,PWRHYDFJIXX01,1,2049,4.196505
